Agency,Local Code,County,Township,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control
BLOOMINGTON PD,B2019759,MONROE,BLOOMINGTON,BLOOMINGTON,5/29/20,2:58 PM,1,0,1,0,0,,N ROGERS,ST,,,,N ROGERS,10TH,,,,Y,,50,S,39.16611186,-86.53861,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,10THSTNROGERSST,1,LANE CONTROL
BLOOMINGTON PD,B2019329,MONROE,BLOOMINGTON,BLOOMINGTON,5/26/20,10:56 AM,1,0,1,0,0,,,,SR46E,,,SR46E,COLLEGE MALL,,,,Y,,,,39.16424,-86.4984,STATE ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,COLLEGEMALLRDSR46E,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2116214,MONROE,BLOOMINGTON,BLOOMINGTON,5/18/21,1:00 PM,1,0,1,0,0,,NORTH DUNN,ST,,,,NORTH DUNN,EAST 8TH,,,,Y,,100,N,39.169648,-86.52824,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,$1001 TO $2500,RIGHT TURN,EAST8THSTNORTHDUNNST,1,LANE CONTROL
BLOOMINGTON PD,B2136025,MONROE,VAN BUREN,BLOOMINGTON,10/7/21,2:36 PM,1,0,0,0,0,,S WALNUT,ST,,,,S WALNUT,E 2ND,,,,Y,,,,39.161363,-86.533648,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,E2NDSTSWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2120216,MONROE,PERRY,BLOOMINGTON,6/17/21,3:10 PM,1,0,1,0,0,1350,W BLOOMFIELD,RD,,,,W BLOOMFIELD,,,,,Y,,,,39.15998862,-86.55307876,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,Y-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT TURN,WBLOOMFIELDRD,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,223830,MONROE,BLOOMINGTON,BLOOMINGTON,10/9/22,1:15 PM,2,,1,0,0,,E 10TH ST,,,,,E 10TH ST,STATE RD 46,,,,Y,,0,,39.17158451,-86.50198049,STATE ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,STATERD46E10THST,0,
BLOOMINGTON PD,B22-27829,MONROE,PERRY,BLOOMINGTON,7/20/22,3:15 PM,1,,1,0,0,,W BLOOMFIELD RD,,,,,W BLOOMFIELD RD,S PATTERSON DR,,,,Y,,0,,39.16079128,-86.54847248,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,WBLOOMFIELDRDSPATTERSONDR,1,
MONROE SD,M22A20320,MONROE,PERRY,BLOOMINGTON,8/19/22,5:39 PM,1,,1,0,0,5006,S ROGERS ST,,,,,S ROGERS ST,,,,,N,,0,,39.11133948,-86.54034256,PRIVATE DRIVE,,,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,OPPOSITE DIRECTION SIDESWIPE,SROGERSST,1,
BLOOMINGTON PD,B22-41135,MONROE,PERRY,BLOOMINGTON,10/6/22,6:56 PM,1,,2,0,0,,S COLLEGE MALL RD,,,,,S COLLEGE MALL RD,E 3RD ST,,,,Y,,0,,39.16295394,-86.49799161,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,LEFT TURN,SCOLLEGEMALLRDE3RDST,1,
INDIANA UNIV BLOOMINGTON PD,224724,MONROE,BLOOMINGTON,BLOOMINGTON,12/2/22,11:23 AM,1,,1,0,0,,S HAWTHORNE DR,,,,,S HAWTHORNE DR,E 3RD ST,,,,Y,,0,,39.16428334,-86.52009077,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$10001 TO $25000,RIGHT TURN,SHAWTHORNEDRE3RDST,1,
ISP BLOOMINGTON 33,2.022E+11,MONROE,BLOOMINGTON,BLOOMINGTON,11/10/22,7:47 PM,1,,1,0,0,,STATE RD 46,,,,,STATE RD 46,E MATLOCK RD,,,,N,,0,,39.18597033,-86.51968531,STATE ROAD,,,,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,STATERD46EMATLOCKRD,1,
BLOOMINGTON PD,B22-45464,MONROE,BLOOMINGTON,BLOOMINGTON,10/31/22,11:08 AM,2,,1,0,0,,N WALNUT ST,,,,,N WALNUT ST,E 14TH ST,,,,Y,,0,,39.17593951,-86.53351833,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,,ASPHALT,UNSAFE LANE MOVEMENT,UNDER $1001,LEFT TURN,NWALNUTSTE14THST,0,
ELLETTSVILLE PD,E1501895,MONROE,RICHLAND,ELLETTSVILLE,5/4/15,9:55 AM,2,0,0,0,0,,,,SR46W,,,SR46W,UNION VALLEY,,,,Y,,200,E,39.21477514,-86.59228631,STATE ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,SAME DIRECTION SIDESWIPE,SR46WUNIONVALLEYRD,0,LANE CONTROL
BLOOMINGTON PD,50713228,MONROE,PERRY,BLOOMINGTON,5/7/13,5:50 PM,1,0,1,0,0,,WOODLAWN,AVE,,,,S WOODLAWN AVE,UNIVERSITY,,,,Y,OTHER,,,39.160304,-86.52256,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,EUNIVERSITYSTSWOODLAWNAVE,1,STOP SIGN
BLOOMINGTON PD,50413287,MONROE,PERRY,BLOOMINGTON,5/4/13,11:37 PM,1,0,1,0,0,,2ND,ST,,,,2ND ST,ROGERS,,,,Y,OTHER,,,39.16152,-86.538592,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,2NDSTROGERSST,1,FLASHING SIGNAL
BLOOMINGTON PD,82713150,MONROE,BLOOMINGTON,BLOOMINGTON,8/27/13,1:50 PM,1,0,1,0,0,,DUNN,ST,,,,N DUNN ST,6TH,,,,Y,OTHER,100,S,39.16745336,-86.52820396,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,UNDER $1001,REAR END,E6THSTNDUNNST,1,LANE CONTROL
BLOOMINGTON PD,80113225,MONROE,PERRY,BLOOMINGTON,8/1/13,5:35 PM,1,0,1,0,0,1202,WALNUT,ST,,,,S WALNUT ST,,,,,Y,PRIVATE,,,39.15342171,-86.5336,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,NON-ROADWAY CRASH,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,HEAD ON BETWEEN TWO MOTOR VEHICLES,SWALNUTST,1,NONE
INDIANA UNIV BLOOMINGTON PD,141297,MONROE,BLOOMINGTON,BLOOMINGTON,4/26/14,9:10 AM,1,0,1,0,0,,NORTH JORDAN,AVE,,,,NORTH JORDAN AVE,FEE,,,,Y,OTHER,800,E,39.18384,-86.5192,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,FEELNNORTHJORDANAVE,1,NONE
MONROE SD,M14A3142,MONROE,RICHLAND,BLOOMINGTON,9/15/14,7:33 AM,1,0,1,0,0,,VERNAL,PIKE,,,,VERNAL PIKE,CURRY,,,,N,OTHER,200,E,39.179248,-86.58249423,COUNTY ROAD,,N,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,CURRYPIKEVERNALPIKE,1,NONE
BLOOMINGTON PD,52214256,MONROE,BLOOMINGTON,BLOOMINGTON,5/22/14,5:40 PM,1,0,1,0,0,,E 3RD,ST,,,,E 3RD ST,KINGSTON,,,,Y,OTHER,75,W,39.16424,-86.492944,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E3RDSTKINGSTONDR,1,NONE
BLOOMINGTON PD,73014109,MONROE,BLOOMINGTON,BLOOMINGTON,7/30/14,11:29 AM,1,0,1,0,0,,N ROGERS,ST,,,,N ROGERS ST,W 11TH,,,,Y,OTHER,200,S,39.173184,-86.538528,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,UNDER $1001,REAR END,NROGERSSTW11THST,1,NONE
BLOOMINGTON PD,B1518421,MONROE,PERRY,BLOOMINGTON,5/6/15,6:12 PM,1,0,1,0,0,,W 2ND,ST,,,,W 2ND,S MORTON,,,,Y,,,,39.161472,-86.53624,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SMORTONSTW2NDST,1,NONE
MONROE SD,M15A9297,MONROE,BLOOMINGTON,BLOOMINGTON,5/6/15,5:41 PM,1,0,0,0,0,,OLD SR 37,HWY,,,,OLD SR 37,BOLTINGHOUSE,,,,N,,,,39.239744,-86.4992,LOCAL/CITY ROAD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,BOLTINGHOUSERDOLDSR37HWY,1,NONE
BLOOMINGTON PD,B1542663,MONROE,PERRY,BLOOMINGTON,10/6/15,10:45 AM,1,0,0,0,0,,CLARIZZ,BLVD,,,,CLARIZZ,3RD,,,,Y,,,,39.16424,-86.4908,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,3RDSTCLARIZZBLVD,1,NONE
BLOOMINGTON PD,B1534899,MONROE,BLOOMINGTON,BLOOMINGTON,8/21/15,9:00 AM,1,0,1,0,0,,298 W COUNTRY CLUB,DR,,,,298 W COUNTRY CLUB,S MADISON,,,,Y,,300,E,39.136524,-86.53554796,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,298WCOUNTRYCLUBDRSMADISONAVE,1,NONE
BLOOMINGTON PD,B1611495,MONROE,BLOOMINGTON,BLOOMINGTON,3/27/16,10:39 AM,1,0,1,0,0,,3RD,ST,,,,3RD,CLARIZZ,,,,Y,,,,39.16424,-86.4908,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,3RDSTCLARIZZBLVD,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1622153,MONROE,PERRY,BLOOMINGTON,6/10/16,6:16 PM,1,0,1,0,0,,DODDS,ST,,,,DODDS,B LINE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,BLINETRLDODDSST,1,STOP SIGN
BLOOMINGTON PD,B1615424,MONROE,BLOOMINGTON,BLOOMINGTON,4/23/16,11:10 AM,2,0,1,0,0,,N GRANT,ST,,,,N GRANT,9TH,,,,Y,,,,39.170544,-86.529696,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,$10001 TO $25000,RIGHT ANGLE,9THSTNGRANTST,0,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,160452,MONROE,BLOOMINGTON,BLOOMINGTON,2/17/16,11:20 AM,1,0,0,0,0,,HAWTHORNE,DR,,,,HAWTHORNE,3RD,,,,Y,,500,N,39.21712297,-86.52008327,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,UNDER $1001,SAME DIRECTION SIDESWIPE,3RDSTHAWTHORNEDR,1,OTHER REGULATORY SIGN/MARKING
MONROE SD,M16A19439,MONROE,VAN BUREN,BLOOMINGTON,8/25/16,6:02 PM,1,0,1,0,0,,S SMITH,RD,,,,S SMITH,E SAINT REMY,,,,N,OTHER,55,S,39.13635739,-86.48038,LOCAL/CITY ROAD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,$2501 TO $5000,SAME DIRECTION SIDESWIPE,ESAINTREMYDRSSMITHRD,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,161865,MONROE,BLOOMINGTON,BLOOMINGTON,8/24/16,9:00 AM,1,0,1,0,0,,WOODLAWN,AVE,,,,WOODLAWN,TENTH,,,,Y,,,,39.17164028,-86.52349971,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,TENTHSTWOODLAWNAVE,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,162764,MONROE,BLOOMINGTON,BLOOMINGTON,11/4/16,4:00 PM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN,THIRD,,,,N,,,,39.16426018,-86.5163999,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,$1001 TO $2500,SAME DIRECTION SIDESWIPE,JORDANAVETHIRDST,1,NONE
INDIANA UNIV BLOOMINGTON PD,161866,MONROE,BLOOMINGTON,BLOOMINGTON,8/24/16,11:25 AM,1,0,1,0,0,,TENTH,ST,,,,TENTH,UNION,,,,Y,,80,W,39.171472,-86.509376,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,TENTHSTUNIONST,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,171902,MONROE,BLOOMINGTON,BLOOMINGTON,8/31/17,2:34 PM,1,0,0,0,0,,10TH,ST,,,,10TH,PARK,,,,Y,,,,39.171648,-86.524608,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,10THSTPARKAVE,1,STOP SIGN
BLOOMINGTON PD,B1708893,MONROE,BLOOMINGTON,BLOOMINGTON,3/9/17,10:06 PM,1,0,1,0,0,,E 10TH,ST,,,,E 10TH,N INDIANA,,,,Y,OTHER,,,39.17168,-86.527024,LOCAL/CITY ROAD,Y,N,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E10THSTNINDIANAAVE,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1721188,MONROE,BLOOMINGTON,BLOOMINGTON,6/1/17,11:44 AM,1,0,1,0,0,,2ND,ST,,,,2ND,BLINE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,2NDSTBLINETRL,1,OTHER
INDIANA UNIV BLOOMINGTON PD,172056,MONROE,BLOOMINGTON,BLOOMINGTON,9/10/17,5:01 PM,1,0,1,0,0,,E 10TH,ST,,,,E 10TH,N SUNRISE,,,,Y,,,,39.17154,-86.51232,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E10THSTNSUNRISEDR,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,180624,MONROE,BLOOMINGTON,BLOOMINGTON,3/6/18,9:20 AM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN,JONES,,,,Y,,200,N,39.18635421,-86.51642,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,JONESAVEJORDANAVE,1,NONE
INDIANA UNIV BLOOMINGTON PD,172820,MONROE,BLOOMINGTON,BLOOMINGTON,11/13/17,11:10 AM,1,0,1,0,0,,UNION,ST,,,,UNION,TENTH,,,,Y,,,,39.17157,-86.50935,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,SAME DIRECTION SIDESWIPE,TENTHSTUNIONST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1806494,MONROE,BLOOMINGTON,BLOOMINGTON,2/17/18,7:00 PM,1,0,1,0,0,,E 5TH,ST,,,,E 5TH,S CLARK,,,,Y,,,,39.166848,-86.5048,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,E5THSTSCLARKST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,182143,MONROE,BLOOMINGTON,BLOOMINGTON,9/20/18,3:55 PM,1,0,1,0,0,,WOODLAWN,AVE,,,,WOODLAWN,9TH,,,,Y,,,,39.170544,-86.523488,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,9THSTWOODLAWNAVE,1,LANE CONTROL
BLOOMINGTON PD,B1835766,MONROE,BLOOMINGTON,BLOOMINGTON,9/1/18,8:35 AM,1,0,1,0,0,,PETE ELLIS,DR,,,,PETE ELLIS,LONGVIEW,,,,Y,,,,39.166944,-86.495056,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,OTHER - EXPLAIN IN NARRATIVE,LONGVIEWAVEPETEELLISDR,1,STOP SIGN
BLOOMINGTON PD,B1845422,MONROE,BLOOMINGTON,BLOOMINGTON,11/3/18,4:37 PM,1,0,1,0,0,,S COLLEGE,AVE,,,,S COLLEGE,W 3RD,,,,Y,,,,39.16464,-86.534816,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SCOLLEGEAVEW3RDST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B18-22987,MONROE,BLOOMINGTON,BLOOMINGTON,6/8/18,4:32 PM,1,0,1,0,0,2701,E 3RD,ST,,,,E 3RD,,,,,N,,,,39.16424,-86.4984,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,E3RDST,1,STOP SIGN
BLOOMINGTON PD,B18-47446,MONROE,BLOOMINGTON,BLOOMINGTON,11/18/18,3:00 PM,1,0,1,0,0,,S WALNUT,ST,,,,S WALNUT,E 4TH,,,,Y,,,,39.165648,-86.5336,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,E4THSTSWALNUTST,1,TRAFFIC CONTROL SIGNAL
MONROE SD,M19A9500,MONROE,BLOOMINGTON,BLOOMINGTON,3/22/19,7:23 AM,1,0,1,0,0,,VERNAL,PIKE,,,,W VERNAL,INDUSTRIAL PARK,,,,N,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,WINDUSTRIALPARKDRWVERNALPIKE,1,NONE
BLOOMINGTON PD,B1926797,MONROE,PERRY,BLOOMINGTON,6/30/19,9:20 PM,1,0,1,0,0,,W 1ST,ST,,,,W 1ST,S WALKER,,,,Y,,200,E,39.159648,-86.546,LOCAL/CITY ROAD,,N,N,URBAN,Y,N,N,,DAWN/DUSK,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,$5001 TO $10000,RIGHT ANGLE,SWALKERSTW1STST,1,NONE
BLOOMINGTON PD,B1924239,MONROE,PERRY,BLOOMINGTON,6/14/19,3:10 PM,1,0,1,0,0,,S ROGERS,ST,,,,S ROGERS,W COOLIDGE,,,,Y,,,,39.141328,-86.538528,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,$1001 TO $2500,LEFT TURN,SROGERSSTWCOOLIDGEDR,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,191056,MONROE,BLOOMINGTON,BLOOMINGTON,4/29/19,8:30 AM,1,0,0,0,0,,TENTH,ST,,,,TENTH,SUNRISE,,,,Y,,,,39.17158,-86.51248,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,UNDER $1001,LEFT TURN,NSUNRISEDRTENTHST,1,NONE
BLOOMINGTON PD,B1930427,MONROE,BLOOMINGTON,BLOOMINGTON,7/24/19,11:21 AM,1,0,1,0,0,,KIRKWOOD,AVE,,,,W KIRKWOOD,B LINE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,BLINETRLWKIRKWOODAVE,1,YIELD SIGN
BLOOMINGTON PD,B1941900,MONROE,BLOOMINGTON,BLOOMINGTON,10/3/19,8:12 PM,1,0,1,0,0,,E 10TH,ST,,,,E 10TH,N SMITH,,,,Y,,,,39.172752,-86.482288,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,E10THSTNSMITHRD,1,STOP SIGN
