_id,Agency,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control
1679,ISP BLOOMINGTON 33,UNIONVILLE(MONROE),2021-07-15T00:00:00,5:35 PM,2,,1,0,0,"","","",SR 45,N MT GILEAD RD (NE),"",0,"",39.23074571,-86.42414758,STATE ROAD,"",RURAL,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",T-INTERSECTION,"",ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,StateRd45NMountGileadRd,""
1680,BLOOMINGTON PD,BLOOMINGTON,2021-07-14T00:00:00,2:08 PM,2,0,1,0,0,"","","",S LANDMARK AVE,ENTRANCE TO WILLIAMS BROS HEALTH CARE PHARMACY,"",100,N,39.17050618,-86.55386,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SLANDMARKAVEWBLOOMFIELDRD,NONE
1681,MONROE SD,ELLETTSVILLE,2021-07-14T00:00:00,4:02 PM,1,0,1,0,0,"","","",W MCNEELY ST,N ABIGAIL LN,"",,"",39.237613,-86.603331,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,MCNEELYSTNABIGAILLN,NONE
1682,MONROE SD,BLOOMINGTON,2021-07-14T00:00:00,7:56 PM,1,0,1,0,1,"","","",E ELDRIDGE RD,"","",600,E,39.14666761,-86.39411379,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,WET,"",T-INTERSECTION,STRAIGHT/LEVEL,GRAVEL,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,EELDRIDGERDSMCGOWANRD,NONE
1683,BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,4:45 AM,1,0,0,0,1,"","","",SR 46,SR 446,"",,"",39.16664,-86.462496,STATE ROAD,N,RURAL,N,N,N,"",DARK (NOT LIGHTED),CLEAR,DRY,"",T-INTERSECTION,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,SR446SSR46E,TRAFFIC CONTROL SIGNAL
1684,MONROE SD,BLOOMINGTON,2021-07-13T00:00:00,6:09 AM,1,0,0,0,1,"","","",SR 446,"","",2000,S,39.07978951,-86.41784109,STATE ROAD,N,RURAL,N,N,N,"",DAWN/DUSK,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,ERUSHRIDGERDSR446S,LANE CONTROL
1685,BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,9:27 AM,2,0,0,0,0,"","","",W 9TH ST,ENTRANCE TO TEACHERS WAREHOUSE,"",50,E,39.170448,-86.540992,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,NFAIRVIEWSTW9THST,NONE
1686,MONROE SD,BLOOMINGTON,2021-07-13T00:00:00,12:20 PM,2,0,0,0,0,"","","",S HARMONY RD,W MAY RD,"",200,S,39.093744,-86.638304,COUNTY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLOUDY,WET,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,SOUTHHARMONYRDWESTMAYRD,NONE
1687,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,1:20 PM,2,0,0,0,0,"","","",E 3RD ST,S JORDAN AVE,"",,"",39.164263,-86.516394,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,3RDSTJORDANAVE,TRAFFIC CONTROL SIGNAL
1688,BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,2:13 PM,2,0,0,0,0,"","","",SR 48,S GATES DR,"",,"",39.16466,-86.576125,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,SGATESDRW3RDST,LANE CONTROL
1689,BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,2:57 PM,2,0,0,0,0,"","","",N COLLEGE AVE,W 10TH ST,"",,"",39.171744,-86.534768,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,WET,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,LEFT TURN,NORTHCOLLEGEAVEWEST10THST,TRAFFIC CONTROL SIGNAL
1690,BLOOMINGTON PD,BLOOMINGTON,2021-07-13T00:00:00,4:24 PM,2,0,0,0,0,"","","",SR 45,ENTRANCE TO SAM'S CLUB,"",,"",0,0,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,WET,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,I69OPASWESTBLOOMFIEILDRD,TRAFFIC CONTROL SIGNAL
1691,MONROE SD,BLOOMINGTON,2021-07-13T00:00:00,9:20 PM,1,0,0,0,0,"","","",SR 37,E MONROE DAM RD,"",50,N,39.02539672,-86.536289,STATE ROAD,N,RURAL,N,Y,Y,WORK ON SHOULDER,DARK (NOT LIGHTED),CLEAR,DRY,"",INTERCHANGE,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,OTHER - EXPLAIN IN NARRATIVE,EMONROEDAMRDSR37S,NONE
1692,BLOOMINGTON PD,BLOOMINGTON,2021-07-12T00:00:00,9:56 AM,2,0,0,0,0,1332,"","",W ARCH HAVEN AVE,S DOLIMAH AVE,"",,"",39.161238,-86.551718,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,REAR TO REAR,WARCHHAVENAVE,NONE
1693,BLOOMINGTON PD,BLOOMINGTON,2021-07-12T00:00:00,12:48 PM,2,0,0,0,0,"","","",N KINSER PIKE,SR 45/46,"",,"",39.186544,-86.537888,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHKINSERPIKEWESTSTATEROAD4546BYP,TRAFFIC CONTROL SIGNAL
1694,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-07-12T00:00:00,1:35 PM,2,0,0,0,0,"","","",INDIANA MEMORIAL UNION CIRCLE DRIVE,"","",199,W,39.168465,-86.52112178,UNKNOWN,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,E7THSTNFORRESTAVE,NONE
1695,MONROE SD,BLOOMINGTON,2021-07-11T00:00:00,10:41 AM,1,0,0,0,0,"","","",S FAIRFAX RD,E MARIE LN,"",,"",39.105694,-86.52248,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,WET,"",T-INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,MARIELNSFAIRFAXRD,LANE CONTROL
1696,BLOOMINGTON PD,BLOOMINGTON,2021-07-11T00:00:00,11:20 AM,2,0,0,0,0,"","","",E 3RD ST,S HIGH ST,"",,"",39.164352,-86.508288,LOCAL/CITY ROAD,N,URBAN,Y,N,N,"",DAYLIGHT,CLOUDY,WET,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,3RDSTHIGHST,TRAFFIC CONTROL SIGNAL
1697,MONROE SD,BLOOMINGTON,2021-07-11T00:00:00,11:32 AM,1,0,0,0,0,"","","",N CURRY PIKE,"","",2000,N,39.39073249,-86.583074,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),RAIN,WATER (STANDING OR MOVING),"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ROADWAY SURFACE CONDITION,RAN OFF ROAD,CURRYPIKEVERNALPIKE,NONE
1698,BLOOMINGTON PD,BLOOMINGTON,2021-07-11T00:00:00,4:31 PM,2,0,0,0,0,"","","",SR 45/46,N WALNUT ST,"",,"",39.186368,-86.5344,STATE ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,SAME DIRECTION SIDESWIPE,NWALNUTSTSR4546W,TRAFFIC CONTROL SIGNAL
1699,MONROE SD,BLOOMINGTON,2021-07-10T00:00:00,6:57 AM,1,0,0,0,0,"","","",SR 48,"","",3000,E,39.16865518,-86.67086285,STATE ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,WET,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SR43SSR48W,NO PASSING ZONE
1700,MONROE SD,BLOOMINGTON,2021-07-10T00:00:00,9:40 AM,2,0,0,0,0,"","","",N CURRY PIKE,W JONATHAN DR,"",,"",39.168325,-86.582976,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FIVE POINT OR MORE,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,SAME DIRECTION SIDESWIPE,NORTHCURRYPIKEWESTJONATHANDR,TRAFFIC CONTROL SIGNAL
1701,MONROE SD,BLOOMINGTON,2021-07-10T00:00:00,4:21 PM,2,0,0,0,0,"","","",E WINERY RD,N THAMES DR,"",,"",39.280423,-86.52214,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLOUDY,WET,"",T-INTERSECTION,CURVE/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,THAMESDRWINERYRD,STOP SIGN
1702,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-07-10T00:00:00,4:28 PM,2,0,2,0,0,"","","",SR 45/46,E 10TH ST,"",400,N,39.21397118,-86.52255708,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,RAIN,WET,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,10THST4546BYP,LANE CONTROL
1703,MONROE SD,BLOOMINGTON,2021-07-10T00:00:00,5:39 PM,2,0,0,0,0,"","","",SR 45,E MARTIN DR,"",50,W,39.20472862,-86.46350162,STATE ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",T-INTERSECTION,CURVE/LEVEL,ASPHALT,IMPROPER LANE USAGE,HEAD ON BETWEEN TWO MOTOR VEHICLES,EMARTINDRSR45E,NONE
1704,BLOOMINGTON PD,BLOOMINGTON,2021-07-10T00:00:00,8:02 PM,2,0,0,0,0,"","","",S WALNUT ST PIKE,E SUNNY SLOPES DR,"",,"",39.1325358,-86.5268341,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (NOT LIGHTED),RAIN,WET,"",FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SWALNUTSTREETPIKESUNNYSLOPESDR,STOP SIGN
1705,MONROE SD,BLOOMINGTON,2021-07-10T00:00:00,9:59 PM,1,0,0,0,0,"","","",S HOFF LN,W GARDNER RD,"",,"",39.133376,-86.648848,COUNTY ROAD,N,RURAL,N,N,N,"",DARK (NOT LIGHTED),RAIN,WET,"",T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,RAN OFF ROAD,SHOFFLNWGARDNERRD,NONE
1706,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,8:03 AM,2,0,0,0,0,"",69,S,SR 48,I-69 S,"",,"",0,0,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",RAMP,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,W3RDST,YIELD SIGN
1707,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,9:09 AM,3,0,1,0,0,"","","",W 3RD ST,S LANDMARK AVE,"",100,W,39.164416,-86.55629334,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,LANDMARKAVEW3RDST,LANE CONTROL
1708,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,12:15 PM,2,0,0,0,0,"","","",N GATES DR,W JACOB DR,"",,"",0,0,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",Y-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,NGATESDRNJACOBDR,NONE
1709,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,2:06 PM,2,1,0,0,0,"","","",N MADISON ST,W 14TH ST,"",,"",39.176048,-86.537696,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,NMADISONAVEW14THST,NONE
1710,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,5:14 PM,4,0,1,0,0,"","","",E WINSLOW RD,S HENDERSON ST,"",,"",39.136144,-86.5268,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EWINSLOWRDSHENDERSONST,TRAFFIC CONTROL SIGNAL
1711,BLOOMINGTON PD,BLOOMINGTON,2021-07-09T00:00:00,9:04 PM,2,0,0,0,0,"","","",W 3RD ST,I-69,"",,"",39.16470795,-86.59211954,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SR37RTEWTHIRDST,TRAFFIC CONTROL SIGNAL
1712,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,1:45 AM,2,0,0,0,0,"","","",N LINDBERGH DR,"","",400,S,39.176848,-86.552592,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,15THSTNLINDBERGHDR,NONE
1713,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-08T00:00:00,7:54 AM,2,,0,0,0,"","","",E SMITHVILLE RD,SR 37,"",0,"",39.07086705,-86.53594896,COUNTY ROAD,"",RURAL,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,"",ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SR37SmithvilleRoad,""
1714,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,9:52 AM,2,0,0,0,0,"","","",SR 46,S SMITH RD,"",,"",39.16424,-86.480688,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E3RDSTSMITHRD,TRAFFIC CONTROL SIGNAL
1715,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,10:23 AM,2,0,0,0,0,"","","",S COLLEGE MALL RD,E 2ND ST,"",,"",39.160944,-86.497696,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,E2NDSTSCOLLEGEMALLRD,NONE
1716,MONROE SD,BLOOMINGTON,2021-07-08T00:00:00,11:34 AM,1,0,1,0,0,"","","",S FAIRFAX RD,E CAROWINDS CT,"",200,N,39.06104,-86.498448,LOCAL/CITY ROAD,N,RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,ECAROWINDSCTSFAIRFAXRD,NONE
1717,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,11:49 AM,2,0,0,0,0,"","","",E 3RD ST,S COLLEGE MALL RD,"",,"",39.16424,-86.4984,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,COLLEGEMALLRDETHIRDST,TRAFFIC CONTROL SIGNAL
1718,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-08T00:00:00,1:25 PM,2,,0,0,0,"","","",SR 48,I-69,"",0,"",39.16462024,-86.57224364,STATE ROAD,"",URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",RAMP,"",ASPHALT,UNSAFE SPEED,REAR END,SR48I-69,""
1719,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-08T00:00:00,1:30 PM,2,,1,0,0,"",118,B,W 3RD ST,I-69 N,"",0,"",39.16466183,-86.57246894,STATE ROAD,"",URBAN,N,N,N,"",DAWN/DUSK,RAIN,WET,"",FOUR-WAY INTERSECTION,"",ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,W3rdStatI69-118-B,""
1720,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,1:34 PM,2,0,0,0,0,"","","",N ROGERS ST,W 11TH ST,"",70,N,39.173184,-86.538528,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,CURVE/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,SAME DIRECTION SIDESWIPE,NORTHROGERSSTWEST11THST,LANE CONTROL
1721,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,3:15 PM,2,0,0,0,0,"","","",S HENDERSON ST,E WINSLOW RD,"",,"",39.136144,-86.5268,LOCAL/CITY ROAD,Y,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EASTWINSLOWRDSOUTHHENDERSONST,TRAFFIC CONTROL SIGNAL
1722,MONROE SD,BLOOMINGTON,2021-07-08T00:00:00,4:27 PM,1,1,0,0,0,"","","",I-69 S,"","",,"",0,0,INTERSTATE,Y,RURAL,N,N,N,"",DAYLIGHT,RAIN,WET,"",INTERCHANGE,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,OTHER - EXPLAIN IN NARRATIVE,I69S115.0,NONE
1723,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-08T00:00:00,4:40 PM,1,,0,0,0,"","","",I-69 N,"","",50,"",39.23146245,-86.54285359,INTERSTATE,"",RURAL,N,N,N,"",DAYLIGHT,RAIN,WATER (STANDING OR MOVING),"",NO JUNCTION INVOLVED,"",CONCRETE,SPEED TOO FAST FOR WEATHER CONDITIONS,OTHER - EXPLAIN IN NARRATIVE,I-69,""
1724,MONROE SD,BLOOMINGTON,2021-07-08T00:00:00,5:03 PM,3,0,0,0,0,"","","",SR 48,S CAVE RD,"",,"",39.163152,-86.629104,STATE ROAD,N,RURAL,N,N,N,"",DAYLIGHT,RAIN,WET,"",T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,CAVERDSR48W,NONE
1725,BLOOMINGTON PD,BLOOMINGTON,2021-07-08T00:00:00,7:20 PM,2,0,0,0,0,"","","",S ROGERS ST,W 3RD ST,"",,"",39.16472,-86.538592,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SOUTHROGERSSTWEST3RDST,TRAFFIC CONTROL SIGNAL
1726,MONROE SD,BLOOMINGTON,2021-07-08T00:00:00,8:41 PM,1,0,0,0,0,8521,"","",W HINDS RD,"","",,"",39.0939305,-86.65568839,COUNTY ROAD,Y,RURAL,N,N,N,"",DAWN/DUSK,CLEAR,WET,"",NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF ROAD,WHINDSRD,NONE
1727,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-08T00:00:00,9:52 PM,1,,1,0,0,"","","",SR 37,"","",2000,N,38.99837014,-86.5374719,STATE ROAD,"",RURAL,N,N,N,"",DARK (NOT LIGHTED),CLEAR,WET,"",NO JUNCTION INVOLVED,"",ASPHALT,OVERCORRECTING/OVERSTEERING,RAN OFF ROAD,StateRd37IngramRoad,""
1728,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-07T00:00:00,7:05 AM,2,,0,0,0,"","","",I-69 S,"","",0,"",39.22085695,-86.55036741,INTERSTATE,"",RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,"",ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,I-69122,""
1729,BLOOMINGTON PD,BLOOMINGTON,2021-07-07T00:00:00,7:59 AM,2,0,0,0,0,"","","",W 6TH ST,N COLLEGE AVE,"",,"",39.167648,-86.534784,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,BACKING CRASH,NCOLLEGEAVEW6THST,TRAFFIC CONTROL SIGNAL
1730,BLOOMINGTON PD,BLOOMINGTON,2021-07-07T00:00:00,3:58 PM,2,0,1,0,0,"","","",E WINSLOW RD,S WALNUT ST,"",100,E,39.136144,-86.528688,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLOUDY,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EWINSLOWRDSWALNUTST,TRAFFIC CONTROL SIGNAL
1731,BLOOMINGTON PD,BLOOMINGTON,2021-07-07T00:00:00,4:32 PM,4,0,0,0,0,"","","",E SMITH AVE,ALLEY E OF S WALNUT ST,"",200,E,39.162848,-86.5336,LOCAL/CITY ROAD,N,URBAN,Y,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ESMITHRDSWALNUTST,NONE
1732,BLOOMINGTON PD,BLOOMINGTON,2021-07-07T00:00:00,10:25 PM,2,0,0,0,0,"","","",SR 46,S SMITH RD,"",,"",39.16424,-86.480688,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,WET,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,REAR END,3RDSTSMITHRD,TRAFFIC CONTROL SIGNAL
1733,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2021-07-06T00:00:00,1:18 AM,1,0,0,0,0,744,"","",ALLEY,"","",,"",39.16364,-86.524141,"",Y,URBAN,N,N,N,"",DARK (LIGHTED),CLEAR,DRY,"",NO JUNCTION INVOLVED,NON-ROADWAY CRASH,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,E3RDSTREETST,NONE
1734,ISP BLOOMINGTON 33,BLOOMINGTON,2021-07-06T00:00:00,10:24 AM,2,,2,0,0,3500,"","",E ROBINSON RD,"","",3500,"",39.24638085,-86.48301356,COUNTY ROAD,"",RURAL,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,"",ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,OldSR37ERobinsonRd,""
1735,BLOOMINGTON PD,BLOOMINGTON,2021-07-06T00:00:00,11:59 AM,2,0,1,0,0,"","","",S ROGERS ST,W 2ND ST,"",25,N,39.16152,-86.538592,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROGERSSTW2NDST,LANE CONTROL
1736,BLOOMINGTON PD,BLOOMINGTON,2021-07-06T00:00:00,12:51 PM,2,0,0,0,0,"","","",N COLLEGE AVE,W 7TH ST,"",,"",39.168656,-86.534784,LOCAL/CITY ROAD,N,URBAN,N,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,REAR TO REAR,NCOLLEGEAVEW7THST,TRAFFIC CONTROL SIGNAL
1737,BLOOMINGTON PD,BLOOMINGTON,2021-07-06T00:00:00,1:45 PM,2,0,0,0,0,"","","",S ROGERS ST,W GRAHAM DR,"",,"",39.13992,-86.538416,LOCAL/CITY ROAD,N,URBAN,Y,N,N,"",DAYLIGHT,CLEAR,DRY,"",NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SROGERSSTWGRAHAMDR,NONE
1738,BLOOMINGTON PD,BLOOMINGTON,2021-07-06T00:00:00,2:20 PM,2,0,1,0,0,"","","",S ROGERS ST,W GRAHAM DR,"",,"",39.13992,-86.538416,LOCAL/CITY ROAD,N,URBAN,Y,N,N,"",DAYLIGHT,CLEAR,DRY,"",FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SROGERSDRWGRAHAMDR,STOP SIGN
